평가일자,업종코드,분기코드,계절코드,요일코드,과속건수20키로미터초과,장기과속건수,급가속건수,급출발건수,급감속건수,급정지건수,급좌회전건수,급우회전건수,급유턴건수,급앞지르기건수,급진로변경건수,위험운전행동건수,운행거리,생성일시
2020-07-18,21,3,2,7,1528066,0,2381023,7977,208353,137582,191705,152347,23098,159097,113724,4902972,6817725,2023-08-01
2020-07-18,22,3,2,7,8835,0,6147,22,630,220,589,365,99,509,614,18030,36228,2023-08-01
2020-07-18,31,3,2,7,303022,4,569757,2638,253567,115448,56955,61199,17625,49739,198502,1628456,4228786,2023-08-01
2020-07-18,32,3,2,7,7351,0,17452,48,8134,1815,1415,1534,228,899,4066,42942,110230,2023-08-01
2020-07-18,41,3,2,7,3051,0,6467,7,2641,475,578,464,35,271,738,14727,13262,2023-08-01
2020-07-19,11,3,2,1,329215,25,907255,2945,626062,146290,299038,203014,84682,78297,453494,3130317,6160783,2023-08-01
2020-07-19,12,3,2,1,60279,0,18347,22,26878,10030,25499,17402,6235,1928,12170,178790,499958,2023-08-01
2020-07-19,13,3,2,1,20058,0,112643,84,53052,40032,29364,18609,6657,7142,28445,316086,543728,2023-08-01
2020-07-19,14,3,2,1,125155,0,38602,44,18011,4955,12967,12697,7161,2882,15296,237770,1758256,2023-08-01
2020-07-19,15,3,2,1,18951,0,3166,25,2026,62,2448,1390,1158,195,1785,31206,589445,2023-08-01
2020-07-19,16,3,2,1,132968,0,158210,114,36130,19997,14592,11619,1970,6178,20186,401964,1268787,2023-08-01
2020-07-19,17,3,2,1,1471,0,2608,2,1193,284,271,280,150,176,778,7213,14638,2023-08-01
2020-07-19,21,3,2,1,1439166,0,2002612,6321,177483,114512,176072,143116,21381,140119,106116,4326898,6137142,2023-08-01
2020-07-19,22,3,2,1,7633,0,5419,15,544,187,406,251,31,390,644,15520,30157,2023-08-01
2020-07-19,31,3,2,1,127729,7,204453,1058,94692,54847,20847,23146,7558,28367,83092,645796,1785076,2023-08-01
2020-07-19,32,3,2,1,2655,0,7354,49,3729,697,531,579,93,334,1734,17755,41468,2023-08-01
2020-07-19,41,3,2,1,2474,0,5490,5,2430,516,551,443,34,307,640,12890,11413,2023-08-01
2020-07-20,11,3,2,2,380659,28,1226790,3318,895787,230079,368588,238657,104168,102518,528429,4079021,7603095,2023-08-01
2020-07-20,12,3,2,2,64148,0,21351,14,33481,13155,25505,17054,6368,2330,12278,195684,509293,2023-08-01
2020-07-20,13,3,2,2,29854,0,223417,126,104893,86643,42490,25386,8486,12488,39360,573143,761809,2023-08-01
2020-07-20,14,3,2,2,114507,1,41290,73,19934,5543,12453,11376,6628,2935,15678,230418,1687276,2023-08-01
2020-07-20,15,3,2,2,14405,0,2796,32,1865,48,2074,918,1004,129,1515,24786,465040,2023-08-01
2020-07-20,16,3,2,2,273709,0,724518,399,134612,73079,58510,40229,6338,24889,71263,1407546,2619064,2023-08-01
2020-07-20,17,3,2,2,2297,0,3776,4,1601,305,324,345,199,231,870,9952,22735,2023-08-01
2020-07-20,21,3,2,2,1016129,0,1763022,6520,144521,115809,138120,109468,17779,122646,95035,3529049,5542480,2023-08-01
2020-07-20,22,3,2,2,8387,0,5827,23,569,312,458,272,75,348,576,16847,36779,2023-08-01
2020-07-20,31,3,2,2,428448,11,787223,3441,350713,165376,76710,80098,24587,59745,292538,2268890,6499292,2023-08-01
2020-07-20,32,3,2,2,10255,1,29690,85,13986,2449,1743,1972,296,1159,6298,67934,155446,2023-08-01
2020-07-20,41,3,2,2,3076,0,6472,3,2910,863,545,426,40,285,776,15396,13230,2023-08-01
2020-07-21,11,3,2,3,373583,22,1193684,3284,931449,237539,356754,224508,95518,95594,496369,4008304,7624032,2023-08-01
2020-07-21,12,3,2,3,65955,0,22249,12,35423,13596,27239,17442,7138,2488,12764,204306,515699,2023-08-01
2020-07-21,13,3,2,3,31229,0,225367,147,112573,75029,42261,24467,8337,12152,38290,569852,777198,2023-08-01
2020-07-21,14,3,2,3,114561,0,42026,53,20467,4176,13079,11941,7485,2865,15983,232636,1682577,2023-08-01
2020-07-21,15,3,2,3,12538,0,2466,24,2058,48,2682,665,1318,113,1505,23417,412561,2023-08-01
2020-07-21,16,3,2,3,294230,0,742643,430,152140,76394,61225,41730,6525,25973,71698,1472988,2727399,2023-08-01
2020-07-21,17,3,2,3,2686,0,4387,2,1796,568,331,414,179,214,749,11326,30156,2023-08-01
2020-07-21,21,3,2,3,1074834,0,1871997,6860,156762,119031,142869,113259,17912,123233,94023,3720780,5773236,2023-08-01
2020-07-21,22,3,2,3,7736,0,5931,24,754,335,417,301,65,500,802,16865,35691,2023-08-01
2020-07-21,31,3,2,3,481814,34,885670,4291,418350,193857,81771,86000,23618,59603,285904,2520912,7506326,2023-08-01
2020-07-21,32,3,2,3,11958,0,35935,58,17653,3331,2211,2429,445,1324,7720,83064,186253,2023-08-01
2020-07-21,41,3,2,3,3025,0,6967,4,2709,555,600,495,28,294,981,15658,14540,2023-08-01
2020-07-21,42,3,2,3,38,0,234,0,29,237,20,10,10,10,8,596,863,2023-08-01
2020-07-22,11,3,2,4,342708,23,1291257,3386,766952,203211,336569,217698,95727,96082,510122,3863735,7640265,2023-08-01
2020-07-22,12,3,2,4,59238,0,22504,15,27954,10921,25255,16372,6310,2509,13857,184935,507975,2023-08-01
2020-07-22,13,3,2,4,27863,0,223852,192,95023,71707,39123,23153,8222,12317,38933,540385,767184,2023-08-01
2020-07-22,14,3,2,4,106104,0,42694,53,16797,12113,12271,10970,7331,3848,17908,230089,1711487,2023-08-01
2020-07-22,15,3,2,4,14760,0,3515,24,2156,67,2134,876,1014,160,1744,26450,512931,2023-08-01
2020-07-22,16,3,2,4,251287,0,712495,400,114103,69833,50416,36412,6302,25263,77469,1343980,2637183,2023-08-01
2020-07-22,17,3,2,4,2036,0,4210,1,1494,391,326,394,182,216,723,9973,27001,2023-08-01
2020-07-22,21,3,2,4,973568,0,1742200,6355,129263,116918,130328,105785,17092,124847,101284,3447640,5894755,2023-08-01
2020-07-22,22,3,2,4,8177,0,5631,20,511,252,424,290,45,451,677,16478,39193,2023-08-01
2020-07-22,31,3,2,4,420043,6,819778,4120,353925,174251,69533,73315,23446,59315,306778,2304510,7137330,2023-08-01
2020-07-22,32,3,2,4,9444,0,31672,49,14058,2479,1701,1870,331,993,6978,69575,172140,2023-08-01
2020-07-22,41,3,2,4,2136,0,5096,3,2209,536,470,377,29,291,813,11960,11907,2023-08-01
2020-07-23,11,3,2,5,305042,33,1298759,3600,685317,189954,316143,207879,94114,95611,526843,3723295,7537055,2023-08-01
2020-07-23,12,3,2,5,53102,0,22894,24,24621,11529,24961,16159,6920,2519,14501,177230,513271,2023-08-01
2020-07-23,13,3,2,5,22556,0,211405,138,68767,51598,34853,21220,8068,11534,40929,471068,760482,2023-08-01
2020-07-23,14,3,2,5,96519,0,44035,79,14997,6958,11001,9662,8266,3269,19552,214338,1729447,2023-08-01
2020-07-23,15,3,2,5,12902,0,3439,27,1811,47,2651,782,1250,210,1949,25068,515088,2023-08-01
2020-07-23,16,3,2,5,230599,0,679752,373,96041,67511,43067,32564,5944,24427,81830,1262108,2652794,2023-08-01
2020-07-23,17,3,2,5,1697,0,3802,3,1388,360,259,315,172,224,789,9009,25932,2023-08-01
2020-07-23,21,3,2,5,861002,0,1605126,5898,113944,109161,117324,98259,16017,118883,100173,3145787,5726764,2023-08-01
2020-07-23,22,3,2,5,6052,0,5232,18,489,261,328,257,77,425,804,13943,34907,2023-08-01
2020-07-23,31,3,2,5,384260,10,765733,3660,309102,176941,63169,66011,22035,56176,308295,2155392,6943667,2023-08-01
2020-07-23,32,3,2,5,8489,0,31067,49,13727,2365,1680,1865,352,1137,7270,68001,169346,2023-08-01
2020-07-23,41,3,2,5,1887,0,4501,1,1615,811,455,377,39,124,407,10217,11601,2023-08-01
2020-07-23,42,3,2,5,5,0,69,0,1,77,6,3,6,5,9,181,313,2023-08-01
2020-07-24,11,3,2,6,358170,29,1325253,3671,868526,227329,347825,222779,96237,98564,504816,4053199,7678402,2023-08-01
2020-07-24,12,3,2,6,61166,0,25765,41,30851,14502,25332,16390,6623,2817,14037,197524,528358,2023-08-01
2020-07-24,13,3,2,6,29635,0,238843,139,99445,65972,43732,24698,8824,13215,39617,564120,801165,2023-08-01
2020-07-24,14,3,2,6,114877,0,46016,65,19054,11538,12753,11649,9403,4031,18817,248203,1836328,2023-08-01
2020-07-24,15,3,2,6,16193,0,3785,33,2484,76,2263,1024,1077,222,1845,29002,587705,2023-08-01
2020-07-24,16,3,2,6,277688,0,737798,433,130502,76613,54963,38383,6359,25884,74801,1423424,2792669,2023-08-01
2020-07-24,17,3,2,6,2452,0,4173,1,1568,376,354,441,205,223,878,10671,27133,2023-08-01
2020-07-24,21,3,2,6,996425,0,1826297,6626,138554,126207,133378,107751,17604,126431,98946,3578219,6052614,2023-08-01
2020-07-24,22,3,2,6,7889,0,6017,23,581,289,495,283,74,481,687,16819,38365,2023-08-01
2020-07-24,31,3,2,6,458184,11,872641,3711,376033,183550,78083,81136,25370,61868,298795,2439382,7359772,2023-08-01
2020-07-24,32,3,2,6,9429,1,29906,57,13409,2951,1844,2019,313,1076,5920,66925,163680,2023-08-01
2020-07-24,41,3,2,6,2541,0,5349,2,2274,752,480,354,21,280,712,12765,12785,2023-08-01
2020-07-24,42,3,2,6,840,0,2681,1,421,4360,326,297,192,87,208,9413,20749,2023-08-01
2020-07-25,11,3,2,7,336372,32,1077513,3282,758071,183635,307956,198026,82595,81953,431928,3461363,6639748,2023-08-01
2020-07-25,12,3,2,7,59987,0,19810,14,27794,11161,25533,17073,6399,2417,13886,184074,513830,2023-08-01
2020-07-25,13,3,2,7,24242,0,157872,89,76297,48570,35228,20863,6993,9300,31379,410833,655969,2023-08-01
2020-07-25,14,3,2,7,126862,2,45566,50,20682,19509,13429,12953,10288,4380,17795,271516,1864239,2023-08-01
2020-07-25,15,3,2,7,17580,1,3574,36,2337,74,2619,1140,1305,195,1867,30728,594478,2023-08-01
2020-07-25,16,3,2,7,142130,0,224148,139,49646,27366,19554,14452,2365,8194,25846,513840,1332497,2023-08-01
2020-07-25,17,3,2,7,1961,0,3491,2,1474,230,318,357,202,212,762,9009,20233,2023-08-01
2020-07-25,21,3,2,7,1306099,0,2114062,7254,170446,132786,164321,130790,20390,142128,106249,4294525,6622804,2023-08-01
2020-07-25,22,3,2,7,9499,0,7005,10,656,230,511,307,39,525,570,19352,38186,2023-08-01
2020-07-25,31,3,2,7,296788,2,544944,2124,238023,114820,52954,57004,14892,44154,163088,1528793,4186901,2023-08-01
2020-07-25,32,3,2,7,6228,0,14878,26,6626,1292,1205,1299,185,560,3061,35360,103238,2023-08-01
2020-07-25,41,3,2,7,3021,0,6062,9,2482,514,654,507,27,304,778,14358,13336,2023-08-01
2020-07-25,42,3,2,7,30,0,117,0,18,128,14,11,1,4,6,329,1178,2023-08-01
2020-07-26,11,3,2,1,334075,38,928837,2842,680824,160324,295260,190941,76600,73359,406554,3149654,6216964,2023-08-01
2020-07-26,12,3,2,1,59633,0,16855,11,27350,11241,25387,17533,6076,2130,12311,178527,508497,2023-08-01
2020-07-26,13,3,2,1,21253,0,123700,100,61261,38910,29629,18827,5847,7018,26864,333409,568646,2023-08-01
2020-07-26,14,3,2,1,130479,0,42629,37,20525,11248,13373,13371,9091,3816,15670,260239,1863062,2023-08-01
2020-07-26,15,3,2,1,17575,0,3645,21,2056,48,2708,1174,1260,164,1781,30432,552113,2023-08-01
2020-07-26,16,3,2,1,132651,2,164971,80,39229,20173,15418,12042,1983,6226,20400,413175,1265686,2023-08-01
2020-07-26,17,3,2,1,1886,0,2745,1,1229,240,236,268,130,164,514,7413,14078,2023-08-01
2020-07-26,21,3,2,1,1388170,0,1986090,6453,178088,119973,168741,133787,19617,130271,96836,4228026,6048047,2023-08-01
2020-07-26,22,3,2,1,9021,0,5672,18,553,175,461,302,40,394,736,17372,33732,2023-08-01
2020-07-26,31,3,2,1,138160,4,229420,1180,111087,56242,23150,26125,7563,28964,75201,697096,1872525,2023-08-01
2020-07-26,32,3,2,1,2325,0,5399,8,2632,508,456,514,63,261,1494,13660,43879,2023-08-01
2020-07-26,41,3,2,1,3110,0,6272,9,2844,960,602,463,33,216,539,15048,12715,2023-08-01
2020-07-26,42,3,2,1,40,0,53,0,14,52,7,4,2,1,5,178,811,2023-08-01
2020-07-27,11,3,2,2,355411,22,1258258,3569,835745,217726,344295,220432,93738,95498,500793,3925487,7561412,2023-08-01
2020-07-27,12,3,2,2,63669,0,23876,9,33994,13919,24599,17025,6077,2535,13011,198714,523790,2023-08-01
2020-07-27,13,3,2,2,28181,0,225962,143,93959,63930,41425,23747,8517,12170,38986,537020,794426,2023-08-01
2020-07-27,14,3,2,2,117941,0,45394,85,19235,11559,12753,11749,8927,4254,17555,249452,1804905,2023-08-01
2020-07-27,15,3,2,2,12680,0,3185,6,1356,35,2927,954,1358,172,1834,24507,426156,2023-08-01
2020-07-27,16,3,2,2,263800,0,694962,378,129746,71303,54134,37476,6152,23875,70119,1351945,2608784,2023-08-01
2020-07-27,17,3,2,2,2631,0,3978,4,1761,274,334,414,206,319,1139,11060,25534,2023-08-01
2020-07-27,21,3,2,2,934951,0,1647050,6307,132235,117665,126240,101547,16486,116262,95037,3293780,5487739,2023-08-01
2020-07-27,22,3,2,2,8266,0,5795,15,661,366,541,329,59,433,624,17089,36958,2023-08-01
2020-07-27,31,3,2,2,481244,6,887173,4245,397717,197156,81623,84467,25082,62798,301446,2522957,7358152,2023-08-01
2020-07-27,32,3,2,2,10476,0,27976,49,12660,3100,1904,2107,338,1009,6781,66400,170076,2023-08-01
2020-07-27,41,3,2,2,2722,0,6070,3,2558,351,596,475,34,282,684,13775,13092,2023-08-01
2020-07-27,42,3,2,2,1088,0,3273,1,582,5355,373,344,238,145,278,11677,25804,2023-08-01
2020-07-28,11,3,2,3,356674,35,1238040,3607,838874,218079,342247,218635,93217,94318,497170,3900896,7578006,2023-08-01
2020-07-28,12,3,2,3,62076,0,22729,10,31873,12409,24836,16700,6106,2340,11908,190987,519232,2023-08-01
2020-07-28,13,3,2,3,28942,0,224619,182,96045,69087,42440,24330,8333,12129,39036,545143,801627,2023-08-01
2020-07-28,14,3,2,3,111809,0,42428,85,17503,9147,12358,11445,6686,3303,17899,232663,1730886,2023-08-01
2020-07-28,15,3,2,3,12064,0,3318,3,1252,43,3206,1081,1466,163,1729,24325,404203,2023-08-01
2020-07-28,16,3,2,3,266893,0,680051,381,125659,72504,52557,36914,6062,23650,70634,1335305,2592025,2023-08-01
2020-07-28,17,3,2,3,2571,0,4118,2,1728,459,409,448,215,256,1221,11427,28711,2023-08-01
2020-07-28,21,3,2,3,917977,0,1634782,6248,125277,116392,124365,99517,16685,116252,96719,3254214,5574101,2023-08-01
2020-07-28,22,3,2,3,7861,0,6015,20,568,295,435,266,40,467,810,16777,37820,2023-08-01
2020-07-28,31,3,2,3,486767,11,867077,3956,378335,190898,80688,84302,25273,62284,301492,2481083,7704382,2023-08-01
2020-07-28,32,3,2,3,10493,0,29701,41,12181,3476,1890,2111,355,1155,6818,68221,176244,2023-08-01
2020-07-28,41,3,2,3,2390,0,5667,6,2273,509,569,471,28,241,645,12799,12126,2023-08-01
2020-07-28,42,3,2,3,740,0,2654,3,458,3843,284,256,168,106,190,8702,19090,2023-08-01
2020-07-29,11,3,2,4,341380,34,1218297,3727,770378,206610,329528,212105,92560,93773,500726,3769118,7589651,2023-08-01
2020-07-29,12,3,2,4,59265,0,23061,11,27923,14266,24853,16344,6248,2486,13395,187852,521591,2023-08-01
2020-07-29,13,3,2,4,25583,0,217044,208,84936,66170,38434,22455,8510,11505,39058,513903,799627,2023-08-01
2020-07-29,14,3,2,4,110627,0,45397,75,17419,9737,12281,11104,9085,3878,16009,235612,1774404,2023-08-01
2020-07-29,15,3,2,4,11862,0,2895,2,1177,40,1935,844,875,152,1471,21253,395413,2023-08-01
2020-07-29,16,3,2,4,245145,0,640113,404,110174,66050,46245,32622,5790,23274,72306,1242123,2536628,2023-08-01
2020-07-29,17,3,2,4,1906,0,3509,0,1265,414,336,402,180,298,1082,9392,28028,2023-08-01
2020-07-29,21,3,2,4,963337,0,1720132,6231,128391,114730,128310,102212,16982,122493,98690,3401508,5826724,2023-08-01
2020-07-29,22,3,2,4,7872,0,5979,31,642,293,413,287,78,428,505,16528,36969,2023-08-01
2020-07-29,31,3,2,4,454326,7,841919,3938,347565,186090,74854,78415,25348,61891,319286,2393639,7673001,2023-08-01
2020-07-29,32,3,2,4,10319,0,26000,49,10370,2996,1761,2044,344,926,6897,61706,182720,2023-08-01
2020-07-29,41,3,2,4,2365,0,5541,4,2376,921,545,388,22,275,720,13157,12308,2023-08-01
2020-07-29,42,3,2,4,762,0,2091,0,344,3983,259,227,154,84,196,8100,18941,2023-08-01
2020-07-30,11,3,2,5,352911,28,1178492,3628,801578,204117,330485,210578,87290,85508,450355,3704970,7382641,2023-08-01
2020-07-30,12,3,2,5,59696,0,22606,22,30587,14192,24950,16719,6234,2491,13469,190966,518414,2023-08-01
2020-07-30,13,3,2,5,29971,0,219242,169,98607,64708,42766,24266,8592,11792,38547,538660,795485,2023-08-01
2020-07-30,14,3,2,5,114607,2,45981,1349,19249,9347,13196,12414,10288,3801,15770,246004,1785215,2023-08-01
2020-07-30,15,3,2,5,12527,0,3229,1,1339,41,2558,1011,1168,149,1644,23667,401290,2023-08-01
2020-07-30,16,3,2,5,254608,0,631074,416,119050,66999,48226,33474,5712,22746,66404,1248709,2499046,2023-08-01
2020-07-30,17,3,2,5,2294,0,3946,3,1532,574,351,402,207,242,1035,10586,29938,2023-08-01
2020-07-30,21,3,2,5,1050733,0,1824099,6649,146145,125914,137624,108643,18368,124309,98709,3641193,5963472,2023-08-01
2020-07-30,22,3,2,5,7976,0,5059,10,603,254,467,332,85,397,835,16018,36054,2023-08-01
2020-07-30,31,3,2,5,478130,6,860236,3880,373726,187841,79845,82794,26420,65563,318515,2476956,7621858,2023-08-01
2020-07-30,32,3,2,5,10157,0,29911,104,15409,3138,1915,2161,308,1030,6069,70202,173750,2023-08-01
2020-07-30,41,3,2,5,2535,0,4994,1,2240,293,449,426,18,213,618,11787,12440,2023-08-01
2020-07-30,42,3,2,5,766,0,2209,1,437,4538,271,243,212,104,240,9021,21621,2023-08-01
2020-07-31,11,3,2,6,352961,44,1105882,3503,859410,215859,325661,207122,85046,84181,433231,3672900,7267595,2023-08-01
2020-07-31,12,3,2,6,63024,0,20102,24,33546,14700,25253,17082,6174,2363,13370,195638,521624,2023-08-01
2020-07-31,13,3,2,6,29157,0,215612,221,98251,62732,42302,24278,8599,11426,36830,529408,780596,2023-08-01
2020-07-31,14,3,2,6,119219,4,47754,1526,23964,19708,13524,12670,11185,4404,18052,272010,1859022,2023-08-01
2020-07-31,15,3,2,6,13248,0,3448,5,1935,57,2503,918,1168,254,1865,25401,454663,2023-08-01
2020-07-31,16,3,2,6,273827,1,639398,416,135374,66693,50779,35244,5624,22975,64194,1294525,2654432,2023-08-01
2020-07-31,17,3,2,6,2741,0,4182,3,1750,340,371,399,206,254,1000,11246,27963,2023-08-01
2020-07-31,21,3,2,6,1210350,0,2042133,7211,172440,133818,153549,119950,19001,129163,93263,4080878,6227019,2023-08-01
2020-07-31,22,3,2,6,10152,0,7768,20,799,311,592,398,58,581,551,21230,43204,2023-08-01
2020-07-31,31,3,2,6,487852,5,908529,4225,423022,187236,84460,88591,28729,68972,320252,2601873,7360213,2023-08-01
2020-07-31,32,3,2,6,10355,0,28449,116,12483,3497,1927,2143,353,1257,6235,66815,170655,2023-08-01
2020-07-31,41,3,2,6,2913,0,6635,4,2766,466,673,490,26,265,698,14936,14086,2023-08-01
2020-07-31,42,3,2,6,872,0,2310,0,454,3901,317,293,196,97,173,8613,20364,2023-08-01
2020-08-01,11,3,2,7,317841,28,961006,3423,671655,166131,287247,185684,77002,71110,394325,3135452,6412631,2023-08-31
2020-08-01,12,3,2,7,56222,0,16059,27,26013,11884,24181,15935,6149,2293,12984,171747,481095,2023-08-31
2020-08-01,13,3,2,7,22183,0,139463,89,59849,37857,32534,19364,6258,8681,33230,359508,649458,2023-08-31
2020-08-01,14,3,2,7,127577,2,51023,1376,22253,14521,13275,13768,10582,5143,19647,279167,2000811,2023-08-31
2020-08-01,15,3,2,7,15880,0,3180,38,2882,57,3136,1023,1425,181,1829,29631,583272,2023-08-31
2020-08-01,16,3,2,7,126817,1,193514,86,45286,23674,17028,13364,2253,7409,23438,452870,1220611,2023-08-31
2020-08-01,17,3,2,7,1673,0,3262,1,1445,221,339,406,191,202,848,8588,16419,2023-08-31
2020-08-01,21,3,2,7,1400391,0,2175436,7162,180162,127073,168305,133568,20996,142711,103843,4459647,6806344,2023-08-31
2020-08-01,22,3,2,7,10761,0,6723,19,722,281,558,382,81,471,762,20760,42639,2023-08-31
2020-08-01,31,3,2,7,246698,7,503954,2388,232238,112640,46730,50593,13872,57567,158448,1425135,3728125,2023-08-31
2020-08-01,32,3,2,7,4190,0,12670,26,4550,1273,875,978,162,451,2791,27966,66672,2023-08-31
2020-08-01,41,3,2,7,3043,0,6094,2,2478,222,575,460,29,210,641,13754,14456,2023-08-31
2020-08-01,42,3,2,7,1,0,4,0,1,22,1,0,2,0,2,33,310,2023-08-31
2020-08-02,11,3,2,1,312105,20,870098,3116,597290,142278,280726,186257,76331,70531,411414,2950166,6199491,2023-08-31
2020-08-02,12,3,2,1,53403,0,14150,18,22492,12060,23619,16185,5653,2144,12673,162397,467951,2023-08-31
2020-08-02,13,3,2,1,19342,0,116117,69,44047,28499,26455,17020,5476,7326,29426,293777,569887,2023-08-31
2020-08-02,14,3,2,1,128613,1,47129,1189,20336,17388,12997,13467,11151,4675,19038,275984,1999361,2023-08-31
2020-08-02,15,3,2,1,15827,0,2897,33,2403,42,2753,1010,1175,166,1767,28073,562047,2023-08-31
2020-08-02,16,3,2,1,113140,0,139680,62,31128,17719,12556,10213,1771,5706,19840,351815,1157111,2023-08-31
2020-08-02,17,3,2,1,1497,0,2278,1,1066,284,218,237,142,129,579,6431,14542,2023-08-31
2020-08-02,21,3,2,1,1290297,0,1871076,6010,155494,107738,156291,125173,18781,128755,96595,3956210,6086431,2023-08-31
2020-08-02,22,3,2,1,8288,0,5106,13,523,190,471,334,53,406,803,16187,34852,2023-08-31
2020-08-02,31,3,2,1,118537,1,224969,1173,112160,64604,19552,22335,6491,42364,77791,689977,1809517,2023-08-31
2020-08-02,32,3,2,1,1607,0,3751,7,1299,287,342,457,111,142,1196,9199,27675,2023-08-31
2020-08-02,41,3,2,1,3480,0,6580,2,2603,155,680,590,44,243,582,14959,15841,2023-08-31
2020-08-02,42,3,2,1,8,0,6,0,0,55,5,2,3,0,1,80,666,2023-08-31
2020-08-03,11,3,2,2,343924,14,1171736,3619,808836,215165,331029,212745,91280,91562,499217,3769127,7464037,2023-08-31
2020-08-03,12,3,2,2,55127,0,18837,18,29859,11493,23270,15568,5688,2234,12560,174654,480089,2023-08-31
2020-08-03,13,3,2,2,25498,0,202600,172,76437,55548,38101,22212,7937,11413,40902,480820,784787,2023-08-31
2020-08-03,14,3,2,2,117490,0,50258,1463,21071,22650,12835,12111,10722,5421,20438,274459,1923484,2023-08-31
2020-08-03,15,3,2,2,14228,0,3436,28,2692,59,2240,747,1011,170,1597,26208,496017,2023-08-31
2020-08-03,16,3,2,2,198506,0,483365,299,84484,50980,35041,25569,4581,17513,58242,958580,2130465,2023-08-31
2020-08-03,17,3,2,2,1480,0,3600,1,1483,380,378,408,223,254,1143,9350,16585,2023-08-31
2020-08-03,21,3,2,2,1019543,0,1739955,6122,140724,113270,130211,102624,16882,118604,90837,3478772,5656215,2023-08-31
2020-08-03,22,3,2,2,8322,0,5762,28,704,367,492,344,94,441,592,17146,37571,2023-08-31
2020-08-03,31,3,2,2,347264,32,667724,3066,294957,147383,61337,65426,20694,68150,249122,1925155,5705650,2023-08-31
2020-08-03,32,3,2,2,5899,0,16896,26,5886,1527,1268,1499,300,516,4474,38291,102360,2023-08-31
2020-08-03,41,3,2,2,3393,0,7566,4,3217,286,815,648,41,252,648,16870,15439,2023-08-31
2020-08-03,42,3,2,2,178,0,530,0,107,1320,59,72,75,25,62,2428,8981,2023-08-31
2020-08-04,11,3,2,3,365705,28,1126312,3736,866178,228873,340992,219557,92560,91270,489139,3824350,7493944,2023-08-31
2020-08-04,12,3,2,3,56350,0,18970,18,30107,11667,23601,16082,5917,2098,12489,177299,482830,2023-08-31
2020-08-04,13,3,2,3,28741,0,201489,168,87486,60107,40894,23166,8272,11659,39706,501688,794848,2023-08-31
2020-08-04,14,3,2,3,119528,0,46976,1463,20263,18801,12947,12649,10285,4542,16716,264170,1877331,2023-08-31
2020-08-04,15,3,2,3,13850,0,2873,33,2580,51,2440,738,1134,181,1357,25237,474894,2023-08-31
2020-08-04,16,3,2,3,214823,0,490761,283,99078,55262,39825,27747,4571,18114,54671,1005135,2065464,2023-08-31
2020-08-04,17,3,2,3,1685,0,3416,2,1420,495,294,330,172,197,869,8880,16133,2023-08-31
2020-08-04,21,3,2,3,1101260,0,1852031,6820,154931,122518,141298,111703,18206,124826,93914,3727507,5898533,2023-08-31
2020-08-04,22,3,2,3,8312,0,6218,17,688,336,468,314,54,479,873,17759,38859,2023-08-31
2020-08-04,31,3,2,3,384278,8,710485,3257,331703,164382,65959,70288,20107,67291,243034,2060792,6173170,2023-08-31
2020-08-04,32,3,2,3,8325,0,20108,35,7768,2141,1416,1588,279,734,5100,47494,124302,2023-08-31
2020-08-04,41,3,2,3,2959,0,6513,3,2760,158,672,516,36,248,483,14348,13940,2023-08-31
